OBJECTID,ROCK_NAME,ROCK_TYPE,AQ_NAME,AQ_CODE,Shape_Leng,Shape_Area,observed
1460,,999,Other rocks,999,0.26718682589,0.00387381001,
1461,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.51407007075,0.00744331992,
1462,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.33447104534,0.00551095996,
1463,Sandstone aquifers,300,Upper Tertiary aquifers,316,5.14669892729,0.33847515258,
1464,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,2.05855352853,0.04276443046,
1465,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.70232455623,0.01873834237,
1466,,999,Other rocks,999,0.03626871178,8.827284e-05,
1467,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.22441032315,0.00196103038,
1468,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.35949719492,0.00533931384,
1469,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,1.4928293462,0.02854908598,
1470,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.07329885734,0.00030248088,
1472,,999,Other rocks,999,0.03104105452,6.461162e-05,
1473,,999,Other rocks,999,0.28327500571,0.00260555606,
1474,,999,Other rocks,999,0.23034574243,0.00293905134,
1476,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.80732722713,0.01061326656,
1477,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.18227639413,0.00174095027,
1479,,999,Other rocks,999,0.20194308586,0.00229658943,
1480,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.12189353196,0.00046912016,
1481,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.8676583505,0.02608989486,
1482,,999,Other rocks,999,0.12000440249,0.00086911989,
1483,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.89356347962,0.01988631723,
1485,,999,Other rocks,999,0.1068494307,0.00078878471,
1486,Sandstone and carbonate-rock aquifers,500,Paleozoic aquifers,504,1.5867816515,0.05561903812,
1487,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,2.3576548381,0.0691998483,
1488,,999,Other rocks,999,0.20951824822,0.00267412195,
1489,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.21285641173,0.00260745501,
1490,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.13329843966,0.00101787159,
1491,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.21501839473,0.00253075915,
1492,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.15731385048,0.00090177012,
1493,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.49470299378,0.00823390969,
1494,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.40577813037,0.00721913598,
1495,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.21458034236,0.00183596445,
1496,,999,Other rocks,999,0.23830861278,0.0019478955,
1497,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.31921296682,0.00378302109,
1498,,999,Other rocks,999,0.6846070243,0.01135352471,
1499,,999,Other rocks,999,0.24652000309,0.00305589964,
1500,,999,Other rocks,999,0.535861822,0.00724663436,
1501,,999,Other rocks,999,0.25612854814,0.00146624644,
1502,Sandstone aquifers,300,Pennsylvanian aquifers,310,1.29604328603,0.02392609602,
1503,,999,Other rocks,999,0.67900180171,0.01356609293,
1504,,999,Other rocks,999,1.12430663343,0.02993267898,
1505,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.18775403496,0.00154151683,
1506,,999,Other rocks,999,1.10404262181,0.03795495201,
1507,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,1.1050479524,0.02748142038,
1508,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.17402866369,0.00134978699,
1509,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.19377835718,0.00161790619,
1510,,999,Other rocks,999,0.05178271961,0.00019027352,
1511,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.44394744396,0.00621672384,
1512,,999,Other rocks,999,0.34984128982,0.00737142406,
1513,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.20466449071,0.00155249546,
1514,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.63043295496,0.01563246034,
1515,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.51486215092,0.00612970889,
1516,,999,Other rocks,999,0.07916634974,0.00034097831,
1517,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.18920778698,0.00259732598,
1518,Sandstone aquifers,300,Upper Cretaceous aquifers,315,1.6369640648,0.02663691266,
1519,,999,Other rocks,999,0.88957205146,0.02390973814,
1521,Sandstone aquifers,300,Lower Cretaceous aquifers,304,0.50153737555,0.01704897251,
1522,,999,Other rocks,999,0.33217257462,0.00281178272,
1523,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.20999563676,0.00279657912,
1524,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.61962964723,0.00950155875,
1525,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.33883955849,0.00476236834,
1526,,999,Other rocks,999,0.27205944659,0.00463275234,
1527,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.56407266173,0.01041954422,
1528,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.22450578121,0.00189056634,
1529,,999,Other rocks,999,1.34430374794,0.0482622737,
1530,,999,Other rocks,999,1.98126534091,0.08790129008,
1531,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.38158166685,0.00533775317,
1532,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,1.0927867475,0.02000363903,
1539,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.08161819925,0.00046337648,
1540,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.21715449063,0.00189494375,
1541,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.69538480618,0.02290311254,
1542,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.24314121961,0.00071969205,
1543,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.94301763591,0.01540936546,
1545,,999,Other rocks,999,1.80290938396,0.18873131089,
1546,Igneous and metamorphic-rock aquifers,600,Pacific Northwest basaltic-rock aquifers,610,1.04551093785,0.03939401773,
1549,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.19941843564,0.00162391046,
1550,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.29039487908,0.00359250644,
1551,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.95472625299,0.03181362151,
1552,,999,Other rocks,999,0.07839358981,0.00036959438,
1556,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.55726781787,0.01261116924,
1562,,999,Other rocks,999,0.3621531148,0.00200608986,
1563,,999,Other rocks,999,0.79509146639,0.01890023865,
1564,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.70008367804,0.02099721246,
1565,,999,Other rocks,999,0.74665940527,0.02696390376,
1566,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.28765023939,0.00380117222,
1567,Sandstone aquifers,300,Lower Cretaceous aquifers,304,0.52592969695,0.01762395766,
1568,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.09481640519,0.00059436153,
1569,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.71582262538,0.01646234466,
1570,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.25629652485,0.00382646005,
1574,,999,Other rocks,999,0.62814790256,0.01886927145,
1575,,999,Other rocks,999,0.43859565939,0.00686987798,
1578,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.22793045451,0.00239078877,
1579,,999,Other rocks,999,6.12392528587,0.23368026756,
1580,,999,Other rocks,999,0.14124965113,0.00143947542,
1583,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.20910768262,0.0029553006,
1584,,999,Other rocks,999,0.25453194225,0.00372657399,
1585,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,2.15451040627,0.03769495122,
1587,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.38550400127,0.00426143623,
1588,Igneous and metamorphic-rock aquifers,600,Pacific Northwest basaltic-rock aquifers,610,0.20687232943,0.00290922313,
1589,,999,Other rocks,999,0.04994198812,0.00014377605,
1590,,999,Other rocks,999,0.08106634049,0.0002975789,
1593,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,1.25968900698,0.05224814522,
1594,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.13640306222,0.00121390638,
1595,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,1.59678917649,0.02175413284,
1596,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.4177006808,0.00740268087,
1600,,999,Other rocks,999,0.26648718332,0.00163221115,
1601,Sandstone aquifers,300,Pennsylvanian aquifers,310,1.11833429466,0.03428312852,
1602,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.47932847796,0.00632820888,
1603,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.62780078989,0.01312626844,
1605,,999,Other rocks,999,0.07794585633,0.00029844567,
1606,,999,Other rocks,999,0.24594130126,0.00231893867,
1608,,999,Other rocks,999,0.57686364051,0.01113161369,
1609,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,0.18211336554,0.00183860269,
1610,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312,0.48828602426,0.00543395984,
1611,,999,Other rocks,999,0.70760880226,0.02119334325,
1612,,999,Other rocks,999,0.18395772888,0.00241647369,
1613,,999,Other rocks,999,0.64898188502,0.01313339025,
1616,Sandstone aquifers,300,Lower Cretaceous aquifers,304,0.88753620592,0.021491705,
1617,,999,Other rocks,999,0.29514660689,0.00297816501,
1618,,999,Other rocks,999,0.14839246372,0.00132808455,
1619,,999,Other rocks,999,0.28047411983,0.00367943093,
1620,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416,1.27845011515,0.01547598399,
1621,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.24424954453,0.00252940215,
1622,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,2.84976322259,0.10980862238,
1623,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.50554813691,0.01089791703,
1624,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.12345282662,0.000508493,
1627,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.49739801005,0.01354840855,
1628,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.32679369243,0.00369551036,
1629,,999,Other rocks,999,0.20277812209,0.0025455273,
1631,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.84290989246,0.01931327528,
1632,,999,Other rocks,999,0.52436308065,0.00853433843,
1635,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.88332309279,0.03345182797,
1636,,999,Other rocks,999,0.3083437661,0.00538171707,
1637,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.73153320534,0.01996114692,
1638,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.22568630102,0.00156267394,
1639,,999,Other rocks,999,0.24018162414,0.00285778697,
1641,,999,Other rocks,999,0.30636355738,0.00460379509,
1643,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.42546595281,0.00381856467,
1645,,999,Other rocks,999,1.18483810709,0.02677015247,
1647,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.18339437208,0.00217204057,
1648,,999,Other rocks,999,2.56325250448,0.13888039372,
1649,,999,Other rocks,999,0.28819445552,0.00413201346,
1650,,999,Other rocks,999,0.83430596082,0.01639362905,
1651,Sandstone and carbonate-rock aquifers,500,Valley and Ridge aquifers,502,0.13366629483,0.00082587666,
1655,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.49610801134,0.00981486656,
1656,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,2.5659345447,0.06194496445,
1657,,999,Other rocks,999,1.43293357833,0.06543250283,
1658,,999,Other rocks,999,0.40996084954,0.0083254064,
1659,,999,Other rocks,999,6.18992212423,0.23998374844,
1660,,999,Other rocks,999,0.62561631138,0.01465262267,
1661,,999,Other rocks,999,0.55270573465,0.0113962556,
1662,,999,Other rocks,999,0.24284723892,0.00265943235,
1663,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,2.03114784881,0.08303142093,
1668,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.18527437725,0.00242641858,
1665,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.11583407869,0.00073074897,
1666,,999,Other rocks,999,0.71305363638,0.02139533906,
1667,,999,Other rocks,999,0.37850956956,0.00631049586,
1669,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.35943182016,0.00468776832,
1670,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.79363753065,0.01095294915,
1671,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,2.26703473291,0.05392605638,
1672,,999,Other rocks,999,0.34616576414,0.00495759196,
1673,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.78143299524,0.01642147494,
1674,,999,Other rocks,999,5.24509728185,0.24850868108,
1676,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.19628495017,0.00227267564,
1681,,999,Other rocks,999,0.27555102483,0.00368829509,
1682,,999,Other rocks,999,4.13167439054,0.13200827319,
1683,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.05101079666,0.00011833886,
1684,,999,Other rocks,999,1.76021423323,0.0550055422,
1686,,999,Other rocks,999,0.18719834047,0.00219821291,
1687,Sandstone aquifers,300,Lower Cretaceous aquifers,304,0.31976160181,0.00740181651,
1688,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.20827722003,0.00145342349,
1689,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.18802763752,0.00081464074,
1690,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,1.15461031541,0.00499178755,
1691,,999,Other rocks,999,0.23560906375,0.00308338282,
1692,,999,Other rocks,999,0.39951270749,0.00831832392,
1693,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.50578065235,0.00846842912,
1694,,999,Other rocks,999,1.03356418475,0.03333526855,
1695,Igneous and metamorphic-rock aquifers,600,Pacific Northwest basaltic-rock aquifers,610,0.59209720813,0.01150614446,
1696,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,1.97040158773,0.1370096113,
1697,,999,Other rocks,999,1.19644622093,0.04717840123,
1699,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611,0.1634338215,0.00114861823,
1700,,999,Other rocks,999,1.54301685196,0.06819485369,
1701,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,1.87224182155,0.07112379371,
1703,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.22716859636,0.00313112594,
1704,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.48704839513,0.00454560702,
1705,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.287610551,0.00310665077,
1707,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,2.2130846096,0.05815976656,
1708,,999,Other rocks,999,0.54934761139,0.01525450139,
1709,,999,Other rocks,999,1.34427944147,0.04367727353,
1710,Sandstone aquifers,300,Pennsylvanian aquifers,310,0.89039167827,0.0192562453,
1711,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,2.15733968479,0.15762146371,
1712,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.69196341917,0.00453551891,
1713,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.65515834705,0.00989870105,
1716,Sandstone aquifers,300,Early Mesozoic basin aquifers,308,0.60605159789,0.01543758748,
1717,,999,Other rocks,999,2.22736951347,0.08673468783,
1719,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611,0.0988843897,0.00061399477,
1720,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.1152104272,0.00062906119,
1722,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611,1.50537422001,0.0475042009,
1725,Sandstone and carbonate-rock aquifers,500,Valley and Ridge aquifers,502,0.39286164828,0.00363733444,
1726,,999,Other rocks,999,0.29514279035,0.00427156647,
1727,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.37659202344,0.00491370834,
1728,,999,Other rocks,999,0.59088822501,0.00901150042,
1729,,999,Other rocks,999,0.25966241332,0.00335019373,
1731,,999,Other rocks,999,0.25044637204,0.00308213908,
1732,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,2.51307820571,0.08193794802,
1739,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.19598086626,0.00220938626,
1741,,999,Other rocks,999,1.22524667107,0.02183575291,
1746,,999,Other rocks,999,0.45944870839,0.00931276111,
1748,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.22156899779,0.00314295952,
1750,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.41660038032,0.00705612253,
1751,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.84741125768,0.01390468668,
1752,,999,Other rocks,999,0.2587392492,0.00305215547,
1754,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.81274924138,0.01783839144,
1755,,999,Other rocks,999,3.44729911886,0.12513904329,
1756,,999,Other rocks,999,0.23686431447,0.00326335787,
1757,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.34165026953,0.00539081364,
1758,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.9886571379,0.03817239176,
1759,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,4.36347748339,0.14945025891,
1760,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.36242709508,0.0032878466,
1761,,999,Other rocks,999,0.28646624678,0.00382146347,
1762,,999,Other rocks,999,0.2374338394,0.00277974007,
1763,,999,Other rocks,999,0.49814784831,0.01076563357,
1764,,999,Other rocks,999,0.85412484256,0.02351032626,
1765,,999,Other rocks,999,0.60203078151,0.00823590861,
1766,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.4212138178,0.00820994213,
1767,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,1.25925792978,0.03823439414,
1768,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.43023626273,0.00706500325,
1769,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.76282286656,0.01667856099,
1770,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.32231142072,0.00441308758,
1771,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.88548371134,0.03286353916,
1772,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.8575469547,0.01852983235,
1773,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.46753513755,0.00945856269,
1774,,999,Other rocks,999,0.8298655286,0.02708192536,
1775,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.25707714766,0.00383504673,
1776,,999,Other rocks,999,0.48986010926,0.00945563971,
1777,,999,Other rocks,999,0.36134458809,0.0054074416,
1778,,999,Other rocks,999,0.55097405496,0.00855234047,
1779,,999,Other rocks,999,1.78063472084,0.04103535617,
1780,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.19980051865,0.00217375545,
1781,,999,Other rocks,999,0.58066566559,0.01376560591,
1782,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.35079375317,0.00596141724,
1786,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,4.69096886976,0.20540011606,
1787,,999,Other rocks,999,1.29078674417,0.02821066922,
1788,,999,Other rocks,999,0.74388209166,0.02128314808,
1789,,999,Other rocks,999,0.16517683199,0.00159130512,
1790,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611,60.9089648018,22.2355322589,
1791,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.89332691562,0.02218437171,
1792,,999,Other rocks,999,1.60635838173,0.12271414096,
1794,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,1.10200928322,0.03097571912,
1796,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.90742472804,0.01741493737,
1797,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611,0.74320108787,0.01588080547,
1798,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,6.12280464907,0.1828468908,
1799,,999,Other rocks,999,0.20357280935,0.00219718892,
1800,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.24860706297,0.00259003944,
1801,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,1.97255496754,0.13197844052,
1802,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.16599057634,0.00180052244,
1805,,999,Other rocks,999,0.63889750253,0.01982590465,
1806,,999,Other rocks,999,0.23635552015,0.00293298395,
1807,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.26341350993,0.00197752382,
1811,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.24130587792,0.00280286348,
1812,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.92631430165,0.02292000199,
1813,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.38059104329,0.00463121,
1814,,999,Other rocks,999,0.43139289538,0.0052834721,
1815,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,1.36713995002,0.01236976132,
1816,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.23339024326,0.00260063661,
1817,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.36834433853,0.00348997186,
1818,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,2.49836964368,0.07257582474,
1819,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.19948325343,0.0019191607,
1820,Sandstone and carbonate-rock aquifers,500,Valley and Ridge aquifers,502,0.11108091991,0.00074811466,
1821,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.15277986052,0.00155117748,
1822,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,1.72112781844,0.0519033148,
1823,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.48927644137,0.00554138132,
1824,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.41442275702,0.00871067065,
1826,,999,Other rocks,999,0.32826843945,0.00625877416,
1828,,999,Other rocks,999,0.28227719987,0.00519656559,
1830,,999,Other rocks,999,0.4326713091,0.0079703021,
1831,,999,Other rocks,999,1.02744490715,0.03030212268,
1832,,999,Other rocks,999,1.87662321601,0.05073322137,
1835,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.77590775817,0.01096024765,
1839,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.91794079564,0.0171225748,
1840,,999,Other rocks,999,0.27689680605,0.00303643273,
1842,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.51472044971,0.01086049931,
1843,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.36745914305,0.00849089677,
1844,,999,Other rocks,999,1.18772077721,0.03027334455,
1845,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02601547725,4.396679e-05,
1846,,999,Other rocks,999,1.85219240373,0.05524370133,
1847,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.60658255134,0.01901397382,
1848,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.28140578961,0.00434975959,
1849,,999,Other rocks,999,0.47767868207,0.01099114361,
1850,,999,Other rocks,999,0.09994290041,0.00065026959,
1851,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,2.73450374981,0.0622892218,
1852,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.36758106169,0.00655371875,
1853,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,1.48742634497,0.02260826595,
1854,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.595308877,0.01445898017,
1856,,999,Other rocks,999,0.20521273326,0.0020882176,
1857,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.31474137625,0.00708730749,
1858,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02895034187,5.031222e-05,
1860,Unconsolidated sand and gravel aquifers,100,Pacific Northwest basin-fill aquifers,104,0.4050952117,0.00623239774,
1861,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.28503520295,0.00189702984,
1862,,999,Other rocks,999,1.46414023661,0.08390015891,
1863,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.27250368361,0.00159058874,
1864,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.22659605792,0.00195436307,
1865,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.23695616293,0.00321698421,
1866,,999,Other rocks,999,1.02438774068,0.01853269076,
1868,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.36209415504,0.00613827266,
1869,,999,Other rocks,999,0.62509321972,0.01088423706,
1870,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.37794856203,0.0053572621,
1871,Igneous and metamorphic-rock aquifers,600,Piedmont and Blue Ridge crystalline-rock aquifers,611,0.32027692341,0.00406928535,
1872,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.54043629291,0.01439210534,
1874,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.17672450153,0.00182440888,
1875,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.38517890686,0.00856789111,
1876,,999,Other rocks,999,0.54768910174,0.00748792781,
1877,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,2.98074254642,0.10018999172,
1878,,999,Other rocks,999,0.1221243433,0.00104847673,
1879,,999,Other rocks,999,0.01428003707,8.8005e-06,
1880,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.50015339035,0.00422585591,
1881,,999,Other rocks,999,0.57855986214,0.00894225149,
1882,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.33287941616,0.00228197245,
1883,,999,Other rocks,999,0.1614749327,0.0013227047,
